order_id,customer_id,order_date,status,hour,day_of_week,month
ORD_00681,CUST_0146,2023-04-27 18:00:00,Delivered,18,Thursday,4
ORD_00682,CUST_0290,2023-07-11 19:30:00,Delivered,19,Tuesday,7
ORD_00683,CUST_0342,2023-07-28 18:05:00,Delivered,18,Friday,7
ORD_00684,CUST_0491,2023-10-15 18:41:00,Delivered,18,Sunday,10
ORD_00685,CUST_0363,2023-05-21 08:35:00,Delivered,8,Sunday,5
ORD_00686,CUST_0460,2023-01-22 21:11:00,Processing,21,Sunday,1
ORD_00687,CUST_0455,2023-09-03 19:38:00,Delivered,19,Sunday,9
ORD_00688,CUST_0028,2023-03-01 20:20:00,Delivered,20,Wednesday,3
ORD_00689,CUST_0012,2023-04-03 08:26:00,Delivered,8,Monday,4
ORD_00690,CUST_0153,2023-06-11 08:57:00,Delivered,8,Sunday,6
ORD_00691,CUST_0039,2023-09-16 15:32:00,Delivered,15,Saturday,9
ORD_00692,CUST_0034,2023-07-14 17:58:00,Shipped,17,Friday,7
ORD_00693,CUST_0036,2023-09-05 11:26:00,Delivered,11,Tuesday,9
ORD_00694,CUST_0087,2023-11-18 21:58:00,Delivered,21,Saturday,11
ORD_00695,CUST_0335,2023-12-01 06:58:00,Delivered,6,Friday,12
ORD_00696,CUST_0324,2023-04-27 15:02:00,Delivered,15,Thursday,4
ORD_00697,CUST_0063,2023-11-24 16:17:00,Shipped,16,Friday,11
ORD_00698,CUST_0350,2023-12-21 10:48:00,Delivered,10,Thursday,12
ORD_00699,CUST_0236,2023-12-11 02:44:00,Delivered,2,Monday,12
ORD_00700,CUST_0361,2023-07-13 15:50:00,Shipped,15,Thursday,7
ORD_00701,CUST_0064,2023-06-27 12:38:00,Delivered,12,Tuesday,6
ORD_00702,CUST_0064,2023-07-07 13:14:00,Delivered,13,Friday,7
ORD_00703,CUST_0156,2023-11-08 10:31:00,Processing,10,Wednesday,11
ORD_00704,CUST_0108,2023-01-27 17:07:00,Shipped,17,Friday,1
ORD_00705,CUST_0048,2023-08-22 16:11:00,Delivered,16,Tuesday,8
ORD_00706,CUST_0439,2023-04-17 18:17:00,Delivered,18,Monday,4
ORD_00707,CUST_0233,2023-01-14 17:41:00,Delivered,17,Saturday,1
ORD_00708,CUST_0023,2023-12-08 06:58:00,Delivered,6,Friday,12
ORD_00709,CUST_0451,2023-08-01 23:14:00,Processing,23,Tuesday,8
ORD_00710,CUST_0022,2023-05-21 17:01:00,Delivered,17,Sunday,5
ORD_00711,CUST_0031,2023-04-11 19:52:00,Delivered,19,Tuesday,4
ORD_00712,CUST_0029,2023-08-03 22:58:00,Delivered,22,Thursday,8
ORD_00713,CUST_0029,2023-02-20 17:04:00,Delivered,17,Monday,2
ORD_00714,CUST_0050,2023-09-14 10:38:00,Delivered,10,Thursday,9
ORD_00715,CUST_0052,2023-05-22 19:29:00,Delivered,19,Monday,5
ORD_00716,CUST_0035,2023-09-27 09:36:00,Delivered,9,Wednesday,9
ORD_00717,CUST_0228,2023-04-05 19:03:00,Delivered,19,Wednesday,4
ORD_00718,CUST_0160,2023-09-18 19:09:00,Delivered,19,Monday,9
ORD_00719,CUST_0075,2023-02-17 19:35:00,Shipped,19,Friday,2
ORD_00720,CUST_0104,2023-11-11 09:30:00,Delivered,9,Saturday,11
ORD_00721,CUST_0022,2023-03-15 20:58:00,Delivered,20,Wednesday,3
ORD_00722,CUST_0239,2023-09-08 14:49:00,Processing,14,Friday,9
ORD_00723,CUST_0423,2023-12-12 01:22:00,Delivered,1,Tuesday,12
ORD_00724,CUST_0468,2023-11-02 22:12:00,Delivered,22,Thursday,11
ORD_00725,CUST_0284,2023-04-07 03:53:00,Delivered,3,Friday,4
ORD_00726,CUST_0454,2023-02-07 11:15:00,Delivered,11,Tuesday,2
ORD_00727,CUST_0320,2023-12-23 06:09:00,Shipped,6,Saturday,12
ORD_00728,CUST_0192,2023-05-14 22:15:00,Shipped,22,Sunday,5
ORD_00729,CUST_0016,2023-02-26 10:08:00,Shipped,10,Sunday,2
ORD_00730,CUST_0033,2023-06-21 18:23:00,Delivered,18,Wednesday,6
ORD_00731,CUST_0248,2023-10-16 14:37:00,Delivered,14,Monday,10
ORD_00732,CUST_0014,2023-05-13 16:59:00,Delivered,16,Saturday,5
ORD_00733,CUST_0029,2023-08-08 16:29:00,Delivered,16,Tuesday,8
ORD_00734,CUST_0412,2023-07-09 12:11:00,Delivered,12,Sunday,7
ORD_00735,CUST_0033,2023-08-21 07:17:00,Shipped,7,Monday,8
ORD_00736,CUST_0171,2023-04-11 10:47:00,Delivered,10,Tuesday,4
ORD_00737,CUST_0386,2023-10-18 20:00:00,Delivered,20,Wednesday,10
ORD_00738,CUST_0208,2023-11-25 17:30:00,Delivered,17,Saturday,11
ORD_00739,CUST_0403,2023-08-15 18:29:00,Delivered,18,Tuesday,8
ORD_00740,CUST_0214,2023-04-15 20:01:00,Delivered,20,Saturday,4
ORD_00741,CUST_0256,2023-11-27 12:14:00,Delivered,12,Monday,11
ORD_00742,CUST_0012,2023-08-02 21:09:00,Processing,21,Wednesday,8
ORD_00743,CUST_0486,2023-06-18 12:30:00,Delivered,12,Sunday,6
ORD_00744,CUST_0088,2023-02-18 09:52:00,Delivered,9,Saturday,2
ORD_00745,CUST_0198,2023-05-08 11:33:00,Delivered,11,Monday,5
ORD_00746,CUST_0466,2023-06-06 23:08:00,Delivered,23,Tuesday,6
ORD_00747,CUST_0106,2023-03-07 11:52:00,Delivered,11,Tuesday,3
ORD_00748,CUST_0104,2023-08-22 14:12:00,Delivered,14,Tuesday,8
ORD_00749,CUST_0127,2023-08-19 20:29:00,Delivered,20,Saturday,8
ORD_00750,CUST_0234,2023-05-27 18:19:00,Delivered,18,Saturday,5
ORD_00751,CUST_0235,2023-06-22 09:36:00,Delivered,9,Thursday,6
ORD_00752,CUST_0276,2023-05-03 18:46:00,Shipped,18,Wednesday,5
ORD_00753,CUST_0400,2023-05-15 09:13:00,Delivered,9,Monday,5
ORD_00754,CUST_0237,2023-06-24 12:12:00,Delivered,12,Saturday,6
ORD_00755,CUST_0043,2023-10-16 14:05:00,Delivered,14,Monday,10
ORD_00756,CUST_0431,2023-03-27 02:06:00,Delivered,2,Monday,3
ORD_00757,CUST_0049,2023-01-09 08:22:00,Delivered,8,Monday,1
ORD_00758,CUST_0416,2023-08-22 18:57:00,Delivered,18,Tuesday,8
ORD_00759,CUST_0104,2023-12-12 20:12:00,Delivered,20,Tuesday,12
ORD_00760,CUST_0043,2023-02-04 19:53:00,Delivered,19,Saturday,2
ORD_00761,CUST_0321,2023-04-07 21:25:00,Processing,21,Friday,4
ORD_00762,CUST_0008,2023-06-11 01:13:00,Delivered,1,Sunday,6
ORD_00763,CUST_0035,2023-12-14 11:38:00,Delivered,11,Thursday,12
ORD_00764,CUST_0357,2023-06-25 18:21:00,Delivered,18,Sunday,6
ORD_00765,CUST_0002,2023-09-19 13:32:00,Delivered,13,Tuesday,9
ORD_00766,CUST_0002,2023-09-04 11:47:00,Delivered,11,Monday,9
ORD_00767,CUST_0152,2023-04-13 09:02:00,Delivered,9,Thursday,4
ORD_00768,CUST_0403,2023-10-17 19:26:00,Delivered,19,Tuesday,10
ORD_00769,CUST_0176,2023-04-18 06:58:00,Delivered,6,Tuesday,4
ORD_00770,CUST_0025,2023-08-06 13:00:00,Delivered,13,Sunday,8
ORD_00771,CUST_0481,2023-04-03 09:35:00,Delivered,9,Monday,4
ORD_00772,CUST_0028,2023-03-08 11:36:00,Delivered,11,Wednesday,3
ORD_00773,CUST_0086,2023-07-14 15:47:00,Delivered,15,Friday,7
ORD_00774,CUST_0438,2023-02-10 16:09:00,Delivered,16,Friday,2
ORD_00775,CUST_0193,2023-08-16 07:08:00,Delivered,7,Wednesday,8
ORD_00776,CUST_0374,2023-10-16 13:26:00,Processing,13,Monday,10
ORD_00777,CUST_0472,2023-03-19 09:48:00,Delivered,9,Sunday,3
ORD_00778,CUST_0251,2023-09-12 18:41:00,Delivered,18,Tuesday,9
ORD_00779,CUST_0024,2023-09-22 04:42:00,Delivered,4,Friday,9
ORD_00780,CUST_0016,2023-09-22 19:00:00,Delivered,19,Friday,9
ORD_00781,CUST_0301,2023-12-03 15:12:00,Shipped,15,Sunday,12
ORD_00782,CUST_0496,2023-08-13 16:46:00,Delivered,16,Sunday,8
ORD_00783,CUST_0417,2023-03-24 09:47:00,Delivered,9,Friday,3
ORD_00784,CUST_0005,2023-11-14 15:41:00,Delivered,15,Tuesday,11
ORD_00785,CUST_0102,2023-07-17 21:28:00,Delivered,21,Monday,7
ORD_00786,CUST_0049,2023-04-28 13:40:00,Shipped,13,Friday,4
ORD_00787,CUST_0025,2023-03-03 12:37:00,Delivered,12,Friday,3
ORD_00788,CUST_0049,2023-12-22 16:02:00,Delivered,16,Friday,12
ORD_00789,CUST_0493,2023-10-16 14:21:00,Delivered,14,Monday,10
ORD_00790,CUST_0419,2023-04-12 17:24:00,Delivered,17,Wednesday,4
ORD_00791,CUST_0072,2023-01-04 20:17:00,Processing,20,Wednesday,1
ORD_00792,CUST_0264,2023-06-07 00:40:00,Processing,0,Wednesday,6
ORD_00793,CUST_0167,2023-10-08 17:25:00,Delivered,17,Sunday,10
ORD_00794,CUST_0338,2023-11-04 18:18:00,Delivered,18,Saturday,11
ORD_00795,CUST_0032,2023-11-10 19:35:00,Cancelled,19,Friday,11
ORD_00796,CUST_0277,2023-04-07 09:42:00,Delivered,9,Friday,4
ORD_00797,CUST_0168,2023-12-25 10:46:00,Delivered,10,Monday,12
ORD_00798,CUST_0035,2023-09-16 07:44:00,Delivered,7,Saturday,9
ORD_00799,CUST_0330,2023-05-23 18:46:00,Delivered,18,Tuesday,5
ORD_00800,CUST_0006,2023-02-11 18:59:00,Delivered,18,Saturday,2
ORD_00801,CUST_0004,2023-09-07 20:27:00,Delivered,20,Thursday,9
ORD_00802,CUST_0043,2023-09-08 08:00:00,Delivered,8,Friday,9
ORD_00803,CUST_0015,2023-07-15 08:18:00,Delivered,8,Saturday,7
ORD_00804,CUST_0064,2023-05-28 18:30:00,Delivered,18,Sunday,5
ORD_00805,CUST_0415,2023-05-27 18:54:00,Delivered,18,Saturday,5
ORD_00806,CUST_0032,2023-10-10 22:42:00,Shipped,22,Tuesday,10
ORD_00807,CUST_0348,2023-07-12 19:25:00,Delivered,19,Wednesday,7
ORD_00808,CUST_0050,2023-03-25 19:55:00,Delivered,19,Saturday,3
ORD_00809,CUST_0045,2023-07-05 09:51:00,Delivered,9,Wednesday,7
ORD_00810,CUST_0440,2023-03-14 18:10:00,Shipped,18,Tuesday,3
ORD_00811,CUST_0033,2023-09-19 13:09:00,Delivered,13,Tuesday,9
ORD_00812,CUST_0155,2023-10-06 17:24:00,Delivered,17,Friday,10
ORD_00813,CUST_0042,2023-07-01 08:05:00,Delivered,8,Saturday,7
ORD_00814,CUST_0141,2023-10-04 19:11:00,Delivered,19,Wednesday,10
ORD_00815,CUST_0408,2023-08-13 19:01:00,Delivered,19,Sunday,8
ORD_00816,CUST_0420,2023-11-04 18:13:00,Processing,18,Saturday,11
ORD_00817,CUST_0161,2023-03-05 16:41:00,Delivered,16,Sunday,3
ORD_00818,CUST_0260,2023-05-18 09:42:00,Delivered,9,Thursday,5
ORD_00819,CUST_0035,2023-07-19 14:20:00,Delivered,14,Wednesday,7
ORD_00820,CUST_0003,2023-04-10 20:13:00,Processing,20,Monday,4
ORD_00821,CUST_0039,2023-08-09 12:57:00,Delivered,12,Wednesday,8
ORD_00822,CUST_0074,2023-08-03 17:17:00,Cancelled,17,Thursday,8
ORD_00823,CUST_0310,2023-03-27 08:50:00,Delivered,8,Monday,3
ORD_00824,CUST_0035,2023-02-18 13:21:00,Delivered,13,Saturday,2
ORD_00825,CUST_0015,2023-05-04 12:14:00,Delivered,12,Thursday,5
ORD_00826,CUST_0157,2023-09-26 14:33:00,Delivered,14,Tuesday,9
ORD_00827,CUST_0460,2023-01-11 21:24:00,Delivered,21,Wednesday,1
ORD_00828,CUST_0304,2023-03-01 18:45:00,Delivered,18,Wednesday,3
ORD_00829,CUST_0047,2023-09-12 18:15:00,Delivered,18,Tuesday,9
ORD_00830,CUST_0409,2023-07-10 10:27:00,Delivered,10,Monday,7
ORD_00831,CUST_0395,2023-05-03 17:04:00,Delivered,17,Wednesday,5
ORD_00832,CUST_0006,2023-12-14 18:59:00,Delivered,18,Thursday,12
ORD_00833,CUST_0273,2023-10-13 02:12:00,Shipped,2,Friday,10
ORD_00834,CUST_0048,2023-09-27 23:33:00,Delivered,23,Wednesday,9
ORD_00835,CUST_0452,2023-11-08 09:23:00,Delivered,9,Wednesday,11
ORD_00836,CUST_0192,2023-12-11 21:15:00,Delivered,21,Monday,12
ORD_00837,CUST_0048,2023-09-13 09:19:00,Shipped,9,Wednesday,9
ORD_00838,CUST_0030,2023-05-12 08:22:00,Shipped,8,Friday,5
ORD_00839,CUST_0102,2023-02-17 20:26:00,Delivered,20,Friday,2
ORD_00840,CUST_0031,2023-06-10 12:57:00,Delivered,12,Saturday,6
ORD_00841,CUST_0048,2023-07-12 20:45:00,Delivered,20,Wednesday,7
ORD_00842,CUST_0170,2023-12-06 17:30:00,Processing,17,Wednesday,12
ORD_00843,CUST_0392,2023-11-13 14:59:00,Delivered,14,Monday,11
ORD_00844,CUST_0023,2023-08-25 18:03:00,Delivered,18,Friday,8
ORD_00845,CUST_0149,2023-05-03 19:15:00,Delivered,19,Wednesday,5
ORD_00846,CUST_0045,2023-04-27 13:30:00,Delivered,13,Thursday,4
ORD_00847,CUST_0303,2023-09-05 10:08:00,Delivered,10,Tuesday,9
ORD_00848,CUST_0316,2023-04-28 06:26:00,Delivered,6,Friday,4
ORD_00849,CUST_0330,2023-01-04 10:17:00,Processing,10,Wednesday,1
ORD_00850,CUST_0043,2023-10-07 10:17:00,Shipped,10,Saturday,10
ORD_00851,CUST_0172,2023-05-04 17:43:00,Delivered,17,Thursday,5
ORD_00852,CUST_0271,2023-09-08 17:13:00,Delivered,17,Friday,9
ORD_00853,CUST_0062,2023-01-21 19:12:00,Delivered,19,Saturday,1
ORD_00854,CUST_0047,2023-03-05 09:35:00,Delivered,9,Sunday,3
ORD_00855,CUST_0368,2023-03-14 06:26:00,Delivered,6,Tuesday,3
ORD_00856,CUST_0032,2023-11-23 09:52:00,Delivered,9,Thursday,11
ORD_00857,CUST_0400,2023-06-20 10:11:00,Delivered,10,Tuesday,6
ORD_00858,CUST_0405,2023-08-17 18:33:00,Delivered,18,Thursday,8
ORD_00859,CUST_0035,2023-04-02 17:56:00,Delivered,17,Sunday,4
ORD_00860,CUST_0014,2023-08-01 17:40:00,Delivered,17,Tuesday,8
ORD_00861,CUST_0136,2023-10-14 20:18:00,Delivered,20,Saturday,10
ORD_00862,CUST_0018,2023-03-01 15:55:00,Delivered,15,Wednesday,3
ORD_00863,CUST_0446,2023-09-20 16:52:00,Delivered,16,Wednesday,9
ORD_00864,CUST_0386,2023-06-15 10:46:00,Delivered,10,Thursday,6
ORD_00865,CUST_0012,2023-11-06 09:31:00,Processing,9,Monday,11
ORD_00866,CUST_0012,2023-11-22 17:04:00,Delivered,17,Wednesday,11
ORD_00867,CUST_0052,2023-10-05 18:51:00,Delivered,18,Thursday,10
ORD_00868,CUST_0391,2023-11-02 08:49:00,Delivered,8,Thursday,11
ORD_00869,CUST_0005,2023-12-04 15:52:00,Delivered,15,Monday,12
ORD_00870,CUST_0084,2023-05-16 08:03:00,Delivered,8,Tuesday,5
ORD_00871,CUST_0053,2023-08-04 15:53:00,Delivered,15,Friday,8
ORD_00872,CUST_0076,2023-06-10 09:56:00,Delivered,9,Saturday,6
ORD_00873,CUST_0019,2023-06-20 11:23:00,Shipped,11,Tuesday,6
ORD_00874,CUST_0077,2023-12-22 11:52:00,Delivered,11,Friday,12
ORD_00875,CUST_0365,2023-11-26 00:59:00,Processing,0,Sunday,11
ORD_00876,CUST_0500,2023-07-03 08:27:00,Processing,8,Monday,7
ORD_00877,CUST_0050,2023-06-11 14:30:00,Delivered,14,Sunday,6
ORD_00878,CUST_0335,2023-12-13 13:31:00,Delivered,13,Wednesday,12
ORD_00879,CUST_0298,2023-10-17 16:44:00,Delivered,16,Tuesday,10
ORD_00880,CUST_0002,2023-06-16 21:58:00,Delivered,21,Friday,6
ORD_00881,CUST_0468,2023-06-07 19:03:00,Delivered,19,Wednesday,6
ORD_00882,CUST_0014,2023-10-14 12:44:00,Delivered,12,Saturday,10
ORD_00883,CUST_0016,2023-03-05 07:04:00,Delivered,7,Sunday,3
ORD_00884,CUST_0034,2023-10-10 14:46:00,Delivered,14,Tuesday,10
ORD_00885,CUST_0017,2023-09-06 14:00:00,Delivered,14,Wednesday,9
ORD_00886,CUST_0471,2023-08-10 18:27:00,Processing,18,Thursday,8
ORD_00887,CUST_0065,2023-10-13 17:14:00,Delivered,17,Friday,10
ORD_00888,CUST_0161,2023-09-13 19:10:00,Delivered,19,Wednesday,9
ORD_00889,CUST_0005,2023-06-25 20:01:00,Delivered,20,Sunday,6
ORD_00890,CUST_0388,2023-12-07 16:40:00,Shipped,16,Thursday,12
ORD_00891,CUST_0289,2023-12-16 06:20:00,Delivered,6,Saturday,12
ORD_00892,CUST_0257,2023-04-25 12:22:00,Processing,12,Tuesday,4
ORD_00893,CUST_0050,2023-03-19 19:30:00,Delivered,19,Sunday,3
ORD_00894,CUST_0048,2023-12-08 20:51:00,Delivered,20,Friday,12
ORD_00895,CUST_0265,2023-12-20 17:59:00,Delivered,17,Wednesday,12
ORD_00896,CUST_0439,2023-12-02 20:49:00,Delivered,20,Saturday,12
ORD_00897,CUST_0291,2023-09-16 07:00:00,Delivered,7,Saturday,9
ORD_00898,CUST_0019,2023-03-09 16:22:00,Delivered,16,Thursday,3
ORD_00899,CUST_0132,2023-10-15 17:08:00,Processing,17,Sunday,10
ORD_00900,CUST_0067,2023-07-17 19:20:00,Delivered,19,Monday,7
ORD_00901,CUST_0318,2023-12-02 18:15:00,Delivered,18,Saturday,12
ORD_00902,CUST_0011,2023-08-28 07:24:00,Shipped,7,Monday,8
ORD_00903,CUST_0056,2023-02-24 08:59:00,Delivered,8,Friday,2
ORD_00904,CUST_0310,2023-07-23 18:07:00,Delivered,18,Sunday,7
ORD_00905,CUST_0014,2023-05-02 23:49:00,Delivered,23,Tuesday,5
ORD_00906,CUST_0217,2023-05-21 09:09:00,Delivered,9,Sunday,5
ORD_00907,CUST_0215,2023-08-22 20:11:00,Delivered,20,Tuesday,8
ORD_00908,CUST_0085,2023-04-14 14:34:00,Delivered,14,Friday,4
ORD_00909,CUST_0293,2023-06-01 16:57:00,Delivered,16,Thursday,6
ORD_00910,CUST_0043,2023-12-24 18:47:00,Delivered,18,Sunday,12
ORD_00911,CUST_0163,2023-02-22 13:33:00,Delivered,13,Wednesday,2
ORD_00912,CUST_0097,2023-06-18 19:38:00,Delivered,19,Sunday,6
ORD_00913,CUST_0008,2023-06-12 02:57:00,Delivered,2,Monday,6
ORD_00914,CUST_0181,2023-06-18 13:48:00,Delivered,13,Sunday,6
ORD_00915,CUST_0433,2023-09-22 13:18:00,Delivered,13,Friday,9
ORD_00916,CUST_0048,2023-10-18 07:28:00,Delivered,7,Wednesday,10
ORD_00917,CUST_0283,2023-06-07 20:07:00,Delivered,20,Wednesday,6
ORD_00918,CUST_0203,2023-01-12 19:32:00,Delivered,19,Thursday,1
ORD_00919,CUST_0124,2023-01-14 05:01:00,Delivered,5,Saturday,1
ORD_00920,CUST_0172,2023-03-19 23:15:00,Delivered,23,Sunday,3
ORD_00921,CUST_0411,2023-12-14 08:40:00,Delivered,8,Thursday,12
ORD_00922,CUST_0009,2023-08-21 16:25:00,Delivered,16,Monday,8
ORD_00923,CUST_0002,2023-07-21 19:09:00,Delivered,19,Friday,7
ORD_00924,CUST_0030,2023-09-25 12:15:00,Delivered,12,Monday,9
ORD_00925,CUST_0050,2023-11-13 19:42:00,Delivered,19,Monday,11
ORD_00926,CUST_0297,2023-11-04 14:38:00,Delivered,14,Saturday,11
ORD_00927,CUST_0032,2023-11-27 09:06:00,Delivered,9,Monday,11
ORD_00928,CUST_0108,2023-10-13 20:40:00,Shipped,20,Friday,10
ORD_00929,CUST_0311,2023-11-04 22:22:00,Delivered,22,Saturday,11
ORD_00930,CUST_0099,2023-09-18 04:32:00,Delivered,4,Monday,9
ORD_00931,CUST_0021,2023-03-03 18:08:00,Delivered,18,Friday,3
ORD_00932,CUST_0151,2023-07-26 14:32:00,Processing,14,Wednesday,7
ORD_00933,CUST_0299,2023-11-19 11:50:00,Delivered,11,Sunday,11
ORD_00934,CUST_0319,2023-02-13 13:36:00,Delivered,13,Monday,2
ORD_00935,CUST_0301,2023-06-20 19:41:00,Processing,19,Tuesday,6
ORD_00936,CUST_0021,2023-06-06 12:04:00,Delivered,12,Tuesday,6
ORD_00937,CUST_0021,2023-10-23 11:29:00,Delivered,11,Monday,10
ORD_00938,CUST_0309,2023-04-07 07:17:00,Delivered,7,Friday,4
ORD_00939,CUST_0164,2023-04-02 19:31:00,Delivered,19,Sunday,4
ORD_00940,CUST_0021,2023-09-08 16:18:00,Delivered,16,Friday,9
ORD_00941,CUST_0207,2023-01-18 21:02:00,Delivered,21,Wednesday,1
ORD_00942,CUST_0371,2023-05-11 18:25:00,Delivered,18,Thursday,5
ORD_00943,CUST_0253,2023-11-04 19:39:00,Delivered,19,Saturday,11
ORD_00944,CUST_0442,2023-10-14 09:05:00,Delivered,9,Saturday,10
ORD_00945,CUST_0057,2023-01-10 07:21:00,Delivered,7,Tuesday,1
ORD_00946,CUST_0062,2023-03-28 08:37:00,Shipped,8,Tuesday,3
ORD_00947,CUST_0251,2023-12-11 19:30:00,Delivered,19,Monday,12
ORD_00948,CUST_0428,2023-12-22 17:54:00,Delivered,17,Friday,12
ORD_00949,CUST_0014,2023-07-13 09:06:00,Delivered,9,Thursday,7
ORD_00950,CUST_0363,2023-07-05 20:06:00,Shipped,20,Wednesday,7
ORD_00951,CUST_0318,2023-08-25 13:04:00,Delivered,13,Friday,8
ORD_00952,CUST_0053,2023-03-04 18:15:00,Delivered,18,Saturday,3
ORD_00953,CUST_0232,2023-06-04 21:05:00,Delivered,21,Sunday,6
ORD_00954,CUST_0028,2023-07-12 07:41:00,Delivered,7,Wednesday,7
ORD_00955,CUST_0056,2023-10-21 10:07:00,Delivered,10,Saturday,10
ORD_00956,CUST_0035,2023-02-08 20:44:00,Delivered,20,Wednesday,2
ORD_00957,CUST_0355,2023-05-07 09:13:00,Delivered,9,Sunday,5
ORD_00958,CUST_0012,2023-08-23 17:47:00,Delivered,17,Wednesday,8
ORD_00959,CUST_0493,2023-01-16 13:01:00,Delivered,13,Monday,1
ORD_00960,CUST_0005,2023-09-16 16:31:00,Shipped,16,Saturday,9
ORD_00961,CUST_0149,2023-11-17 14:48:00,Delivered,14,Friday,11
ORD_00962,CUST_0252,2023-10-18 10:31:00,Delivered,10,Wednesday,10
ORD_00963,CUST_0266,2023-11-28 20:53:00,Delivered,20,Tuesday,11
ORD_00964,CUST_0076,2023-12-28 09:09:00,Delivered,9,Thursday,12
ORD_00965,CUST_0185,2023-04-03 09:24:00,Delivered,9,Monday,4
ORD_00966,CUST_0136,2023-12-12 20:25:00,Delivered,20,Tuesday,12
ORD_00967,CUST_0222,2023-11-19 22:50:00,Delivered,22,Sunday,11
ORD_00968,CUST_0239,2023-10-17 22:39:00,Delivered,22,Tuesday,10
ORD_00969,CUST_0008,2023-07-07 10:37:00,Delivered,10,Friday,7
ORD_00970,CUST_0001,2023-01-05 12:18:00,Delivered,12,Thursday,1
ORD_00971,CUST_0366,2023-05-24 09:37:00,Shipped,9,Wednesday,5
ORD_00972,CUST_0416,2023-10-13 13:57:00,Delivered,13,Friday,10
ORD_00973,CUST_0028,2023-10-11 19:08:00,Delivered,19,Wednesday,10
ORD_00974,CUST_0020,2023-02-19 21:29:00,Delivered,21,Sunday,2
ORD_00975,CUST_0356,2023-05-22 18:29:00,Delivered,18,Monday,5
ORD_00976,CUST_0014,2023-12-14 07:08:00,Delivered,7,Thursday,12
ORD_00977,CUST_0318,2023-08-19 20:03:00,Delivered,20,Saturday,8
ORD_00978,CUST_0391,2023-12-15 19:05:00,Delivered,19,Friday,12
ORD_00979,CUST_0031,2023-10-28 06:47:00,Delivered,6,Saturday,10
ORD_00980,CUST_0010,2023-08-16 08:57:00,Delivered,8,Wednesday,8
ORD_00981,CUST_0032,2023-09-07 08:00:00,Delivered,8,Thursday,9
ORD_00982,CUST_0033,2023-07-02 21:19:00,Delivered,21,Sunday,7
ORD_00983,CUST_0222,2023-03-01 09:52:00,Delivered,9,Wednesday,3
ORD_00984,CUST_0244,2023-07-10 17:37:00,Delivered,17,Monday,7
ORD_00985,CUST_0218,2023-03-10 14:36:00,Delivered,14,Friday,3
ORD_00986,CUST_0318,2023-07-12 22:29:00,Shipped,22,Wednesday,7
ORD_00987,CUST_0439,2023-11-07 12:45:00,Delivered,12,Tuesday,11
ORD_00988,CUST_0369,2023-08-15 18:50:00,Delivered,18,Tuesday,8
ORD_00989,CUST_0248,2023-06-16 17:11:00,Delivered,17,Friday,6
ORD_00990,CUST_0300,2023-09-13 06:01:00,Shipped,6,Wednesday,9
ORD_00991,CUST_0348,2023-07-25 10:49:00,Delivered,10,Tuesday,7
ORD_00992,CUST_0387,2023-12-03 06:16:00,Delivered,6,Sunday,12
ORD_00993,CUST_0473,2023-03-04 18:24:00,Delivered,18,Saturday,3
ORD_00994,CUST_0116,2023-04-06 13:33:00,Delivered,13,Thursday,4
ORD_00995,CUST_0050,2023-04-26 08:00:00,Delivered,8,Wednesday,4
ORD_00996,CUST_0350,2023-10-24 17:31:00,Delivered,17,Tuesday,10
ORD_00997,CUST_0461,2023-08-05 19:28:00,Delivered,19,Saturday,8
ORD_00998,CUST_0034,2023-05-04 14:03:00,Delivered,14,Thursday,5
ORD_00999,CUST_0017,2023-06-12 06:55:00,Delivered,6,Monday,6
ORD_01000,CUST_0478,2023-09-10 12:03:00,Delivered,12,Sunday,9
ORD_01001,CUST_0017,2023-05-09 09:56:00,Delivered,9,Tuesday,5
ORD_01002,CUST_0388,2023-09-02 10:04:00,Delivered,10,Saturday,9
ORD_01003,CUST_0019,2023-05-03 21:38:00,Delivered,21,Wednesday,5
ORD_01004,CUST_0333,2023-05-16 11:54:00,Shipped,11,Tuesday,5
ORD_01005,CUST_0101,2023-08-28 12:43:00,Delivered,12,Monday,8
ORD_01006,CUST_0065,2023-06-14 15:07:00,Delivered,15,Wednesday,6
ORD_01007,CUST_0015,2023-02-01 09:47:00,Delivered,9,Wednesday,2
ORD_01008,CUST_0128,2023-11-03 06:28:00,Delivered,6,Friday,11
ORD_01009,CUST_0150,2023-03-13 14:07:00,Delivered,14,Monday,3
ORD_01010,CUST_0417,2023-06-28 09:45:00,Delivered,9,Wednesday,6
ORD_01011,CUST_0270,2023-12-11 18:32:00,Delivered,18,Monday,12
ORD_01012,CUST_0144,2023-02-05 19:33:00,Delivered,19,Sunday,2
ORD_01013,CUST_0016,2023-10-21 19:07:00,Delivered,19,Saturday,10
ORD_01014,CUST_0031,2023-05-20 12:01:00,Shipped,12,Saturday,5
ORD_01015,CUST_0338,2023-07-02 17:02:00,Delivered,17,Sunday,7
ORD_01016,CUST_0173,2023-12-09 19:37:00,Delivered,19,Saturday,12
ORD_01017,CUST_0219,2023-11-24 18:51:00,Delivered,18,Friday,11
ORD_01018,CUST_0035,2023-07-19 18:49:00,Delivered,18,Wednesday,7
ORD_01019,CUST_0122,2023-03-01 10:43:00,Processing,10,Wednesday,3
ORD_01020,CUST_0037,2023-06-20 10:17:00,Delivered,10,Tuesday,6
ORD_01021,CUST_0429,2023-05-06 13:01:00,Delivered,13,Saturday,5
