order_id,product_id,quantity,price,total_price
ORD_00864,PROD_062,1,98806,98806
ORD_00865,PROD_037,1,121177,121177
ORD_00866,PROD_059,3,121981,365943
ORD_00867,PROD_050,1,106380,106380
ORD_00868,PROD_081,1,201542,201542
ORD_00869,PROD_026,1,145358,145358
ORD_00869,PROD_018,1,162230,162230
ORD_00870,PROD_070,1,186171,186171
ORD_00871,PROD_029,1,78292,78292
ORD_00872,PROD_092,1,737234,737234
ORD_00872,PROD_015,3,116877,350631
ORD_00873,PROD_006,1,148817,148817
ORD_00873,PROD_078,1,121557,121557
ORD_00873,PROD_020,1,165275,165275
ORD_00874,PROD_035,1,30771,30771
ORD_00874,PROD_064,3,225330,675990
ORD_00875,PROD_019,1,187323,187323
ORD_00875,PROD_041,1,196385,196385
ORD_00876,PROD_012,1,990751,990751
ORD_00877,PROD_082,1,76093,76093
ORD_00878,PROD_069,2,515966,1031932
ORD_00879,PROD_012,1,990751,990751
ORD_00880,PROD_047,1,67955,67955
ORD_00880,PROD_100,1,51259,51259
ORD_00880,PROD_018,2,162230,324460
ORD_00881,PROD_090,2,84750,169500
ORD_00882,PROD_062,2,98806,197612
ORD_00883,PROD_054,2,169817,339634
ORD_00883,PROD_020,1,165275,165275
ORD_00884,PROD_089,1,149006,149006
ORD_00884,PROD_002,1,157542,157542
ORD_00885,PROD_059,1,121981,121981
ORD_00886,PROD_012,1,990751,990751
ORD_00887,PROD_072,2,255123,510246
ORD_00887,PROD_078,2,121557,243114
ORD_00888,PROD_055,1,159752,159752
ORD_00889,PROD_014,1,44731,44731
ORD_00890,PROD_011,3,99817,299451
ORD_00891,PROD_046,2,71189,142378
ORD_00892,PROD_013,1,229930,229930
ORD_00892,PROD_043,2,146719,293438
ORD_00893,PROD_038,1,793575,793575
ORD_00893,PROD_021,1,123690,123690
ORD_00894,PROD_092,1,737234,737234
ORD_00895,PROD_017,1,77086,77086
ORD_00896,PROD_079,1,82738,82738
ORD_00897,PROD_071,1,188892,188892
ORD_00897,PROD_012,1,990751,990751
ORD_00898,PROD_099,1,834688,834688
ORD_00899,PROD_063,2,247861,495722
ORD_00899,PROD_006,1,148817,148817
ORD_00899,PROD_047,2,67955,135910
ORD_00900,PROD_065,1,84902,84902
ORD_00900,PROD_058,2,82717,165434
ORD_00901,PROD_020,2,165275,330550
ORD_00902,PROD_045,1,274344,274344
ORD_00902,PROD_060,1,432377,432377
ORD_00903,PROD_052,1,103472,103472
ORD_00904,PROD_020,3,165275,495825
ORD_00905,PROD_047,1,67955,67955
ORD_00905,PROD_056,1,123128,123128
ORD_00905,PROD_061,1,217261,217261
ORD_00906,PROD_039,2,71764,143528
ORD_00907,PROD_055,1,159752,159752
ORD_00908,PROD_090,1,84750,84750
ORD_00909,PROD_086,1,120110,120110
ORD_00910,PROD_059,3,121981,365943
ORD_00911,PROD_017,1,77086,77086
ORD_00911,PROD_082,1,76093,76093
ORD_00911,PROD_058,1,82717,82717
ORD_00912,PROD_025,3,383279,1149837
ORD_00913,PROD_016,1,943936,943936
ORD_00913,PROD_090,3,84750,254250
ORD_00914,PROD_059,1,121981,121981
ORD_00914,PROD_055,1,159752,159752
ORD_00914,PROD_048,1,107320,107320
ORD_00915,PROD_013,1,229930,229930
ORD_00915,PROD_012,1,990751,990751
ORD_00915,PROD_014,3,44731,134193
ORD_00916,PROD_086,2,120110,240220
ORD_00916,PROD_038,1,793575,793575
ORD_00917,PROD_060,3,432377,1297131
ORD_00917,PROD_053,1,152688,152688
ORD_00918,PROD_034,2,68085,136170
ORD_00918,PROD_040,2,72970,145940
ORD_00919,PROD_067,2,102979,205958
ORD_00920,PROD_079,1,82738,82738
ORD_00921,PROD_052,1,103472,103472
ORD_00921,PROD_041,1,196385,196385
ORD_00922,PROD_034,1,68085,68085
ORD_00922,PROD_071,1,188892,188892
ORD_00923,PROD_011,1,99817,99817
ORD_00923,PROD_074,2,42144,84288
ORD_00924,PROD_025,1,383279,383279
ORD_00925,PROD_019,1,187323,187323
ORD_00926,PROD_034,2,68085,136170
ORD_00927,PROD_010,1,92560,92560
ORD_00928,PROD_024,1,195658,195658
ORD_00928,PROD_039,1,71764,71764
ORD_00929,PROD_070,1,186171,186171
ORD_00929,PROD_001,2,58327,116654
ORD_00930,PROD_047,1,67955,67955
ORD_00931,PROD_012,1,990751,990751
ORD_00932,PROD_033,1,253503,253503
ORD_00932,PROD_023,2,943297,1886594
ORD_00932,PROD_026,1,145358,145358
ORD_00933,PROD_056,1,123128,123128
ORD_00933,PROD_058,2,82717,165434
ORD_00934,PROD_009,1,131175,131175
ORD_00934,PROD_058,1,82717,82717
ORD_00935,PROD_051,1,135903,135903
ORD_00936,PROD_019,2,187323,374646
ORD_00937,PROD_030,1,139469,139469
ORD_00938,PROD_086,2,120110,240220
ORD_00938,PROD_010,1,92560,92560
ORD_00938,PROD_074,2,42144,84288
ORD_00939,PROD_016,1,943936,943936
ORD_00940,PROD_074,3,42144,126432
ORD_00940,PROD_001,1,58327,58327
ORD_00941,PROD_061,1,217261,217261
ORD_00942,PROD_064,1,225330,225330
ORD_00942,PROD_079,1,82738,82738
ORD_00943,PROD_002,1,157542,157542
ORD_00944,PROD_048,3,107320,321960
ORD_00944,PROD_069,2,515966,1031932
ORD_00944,PROD_001,1,58327,58327
ORD_00945,PROD_049,1,216617,216617
ORD_00945,PROD_035,3,30771,92313
ORD_00946,PROD_053,1,152688,152688
ORD_00946,PROD_082,1,76093,76093
ORD_00946,PROD_058,1,82717,82717
ORD_00947,PROD_038,2,793575,1587150
ORD_00948,PROD_064,1,225330,225330
ORD_00949,PROD_098,1,62372,62372
ORD_00949,PROD_068,1,133142,133142
ORD_00950,PROD_047,1,67955,67955
ORD_00951,PROD_040,3,72970,218910
ORD_00952,PROD_035,1,30771,30771
ORD_00953,PROD_051,1,135903,135903
ORD_00954,PROD_025,1,383279,383279
ORD_00954,PROD_038,1,793575,793575
ORD_00954,PROD_052,1,103472,103472
ORD_00955,PROD_005,1,256476,256476
ORD_00956,PROD_013,1,229930,229930
ORD_00957,PROD_077,1,129178,129178
ORD_00958,PROD_031,1,83326,83326
ORD_00958,PROD_022,1,75681,75681
ORD_00958,PROD_041,1,196385,196385
ORD_00959,PROD_010,1,92560,92560
ORD_00960,PROD_006,2,148817,297634
ORD_00961,PROD_039,2,71764,143528
ORD_00962,PROD_046,1,71189,71189
ORD_00963,PROD_088,1,225165,225165
ORD_00964,PROD_074,2,42144,84288
ORD_00965,PROD_081,2,201542,403084
ORD_00965,PROD_087,1,142011,142011
ORD_00965,PROD_070,3,186171,558513
ORD_00966,PROD_036,1,308886,308886
ORD_00966,PROD_040,1,72970,72970
ORD_00966,PROD_025,1,383279,383279
ORD_00967,PROD_002,1,157542,157542
ORD_00968,PROD_063,1,247861,247861
ORD_00969,PROD_001,1,58327,58327
ORD_00970,PROD_099,1,834688,834688
ORD_00971,PROD_005,1,256476,256476
ORD_00972,PROD_039,1,71764,71764
ORD_00973,PROD_018,1,162230,162230
ORD_00974,PROD_056,1,123128,123128
ORD_00975,PROD_053,1,152688,152688
ORD_00976,PROD_032,1,697202,697202
ORD_00977,PROD_052,1,103472,103472
ORD_00978,PROD_084,1,145494,145494
ORD_00978,PROD_014,1,44731,44731
ORD_00979,PROD_092,1,737234,737234
ORD_00980,PROD_039,1,71764,71764
ORD_00980,PROD_081,3,201542,604626
ORD_00981,PROD_067,1,102979,102979
ORD_00981,PROD_013,1,229930,229930
ORD_00982,PROD_031,2,83326,166652
ORD_00982,PROD_070,1,186171,186171
ORD_00982,PROD_034,2,68085,136170
ORD_00983,PROD_066,2,160637,321274
ORD_00984,PROD_051,1,135903,135903
ORD_00984,PROD_050,1,106380,106380
ORD_00985,PROD_005,1,256476,256476
ORD_00986,PROD_002,3,157542,472626
ORD_00987,PROD_023,1,943297,943297
ORD_00988,PROD_085,3,191709,575127
ORD_00988,PROD_039,1,71764,71764
ORD_00989,PROD_100,1,51259,51259
ORD_00989,PROD_085,1,191709,191709
ORD_00989,PROD_068,1,133142,133142
ORD_00990,PROD_013,1,229930,229930
ORD_00991,PROD_031,2,83326,166652
ORD_00991,PROD_014,1,44731,44731
ORD_00992,PROD_010,2,92560,185120
ORD_00992,PROD_057,1,82539,82539
ORD_00993,PROD_072,1,255123,255123
ORD_00993,PROD_026,1,145358,145358
ORD_00994,PROD_075,1,99079,99079
ORD_00995,PROD_070,2,186171,372342
ORD_00996,PROD_061,1,217261,217261
ORD_00997,PROD_010,1,92560,92560
ORD_00998,PROD_029,2,78292,156584
ORD_00999,PROD_069,1,515966,515966
ORD_01000,PROD_075,3,99079,297237
ORD_01000,PROD_061,3,217261,651783
ORD_01001,PROD_071,2,188892,377784
ORD_01002,PROD_079,2,82738,165476
ORD_01003,PROD_071,1,188892,188892
ORD_01003,PROD_062,1,98806,98806
ORD_01003,PROD_017,1,77086,77086
ORD_01004,PROD_008,1,177379,177379
ORD_01005,PROD_007,1,307682,307682
ORD_01006,PROD_048,1,107320,107320
ORD_01006,PROD_046,1,71189,71189
ORD_01007,PROD_069,1,515966,515966
ORD_01007,PROD_073,2,168941,337882
ORD_01008,PROD_045,1,274344,274344
ORD_01009,PROD_070,1,186171,186171
ORD_01010,PROD_071,1,188892,188892
ORD_01011,PROD_053,2,152688,305376
ORD_01012,PROD_027,1,89653,89653
ORD_01012,PROD_016,2,943936,1887872
ORD_01013,PROD_035,1,30771,30771
ORD_01013,PROD_036,1,308886,308886
ORD_01014,PROD_006,1,148817,148817
ORD_01015,PROD_004,3,127866,383598
ORD_01016,PROD_093,2,141160,282320
ORD_01017,PROD_093,3,141160,423480
ORD_01018,PROD_049,1,216617,216617
ORD_01019,PROD_032,2,697202,1394404
ORD_01020,PROD_099,1,834688,834688
ORD_01020,PROD_078,1,121557,121557
ORD_01021,PROD_046,1,71189,71189
ORD_01022,PROD_009,1,131175,131175
ORD_01023,PROD_084,1,145494,145494
ORD_01023,PROD_007,1,307682,307682
ORD_01024,PROD_092,3,737234,2211702
ORD_01025,PROD_045,1,274344,274344
ORD_01025,PROD_014,1,44731,44731
ORD_01026,PROD_055,2,159752,319504
ORD_01027,PROD_038,1,793575,793575
ORD_01028,PROD_041,1,196385,196385
ORD_01029,PROD_085,2,191709,383418
ORD_01030,PROD_081,1,201542,201542
ORD_01030,PROD_071,2,188892,377784
ORD_01030,PROD_094,2,101522,203044
ORD_01031,PROD_074,1,42144,42144
ORD_01032,PROD_031,1,83326,83326
ORD_01033,PROD_078,1,121557,121557
ORD_01033,PROD_030,1,139469,139469
ORD_01034,PROD_018,1,162230,162230
ORD_01035,PROD_081,2,201542,403084
ORD_01036,PROD_061,2,217261,434522
ORD_01037,PROD_050,1,106380,106380
ORD_01037,PROD_055,1,159752,159752
ORD_01038,PROD_014,1,44731,44731
ORD_01038,PROD_093,2,141160,282320
ORD_01039,PROD_090,2,84750,169500
ORD_01039,PROD_018,2,162230,324460
ORD_01040,PROD_084,1,145494,145494
ORD_01041,PROD_044,1,115106,115106
ORD_01042,PROD_023,3,943297,2829891
ORD_01043,PROD_041,1,196385,196385
ORD_01043,PROD_013,1,229930,229930
ORD_01044,PROD_014,1,44731,44731
ORD_01044,PROD_030,1,139469,139469
ORD_01045,PROD_025,1,383279,383279
ORD_01046,PROD_017,2,77086,154172
ORD_01047,PROD_018,3,162230,486690
ORD_01048,PROD_021,1,123690,123690
ORD_01049,PROD_005,1,256476,256476
ORD_01049,PROD_056,2,123128,246256
ORD_01050,PROD_002,1,157542,157542
ORD_01050,PROD_032,1,697202,697202
ORD_01051,PROD_017,1,77086,77086
ORD_01052,PROD_079,1,82738,82738
ORD_01053,PROD_068,1,133142,133142
ORD_01054,PROD_046,1,71189,71189
ORD_01055,PROD_085,1,191709,191709
ORD_01056,PROD_063,1,247861,247861
ORD_01056,PROD_077,1,129178,129178
ORD_01057,PROD_087,1,142011,142011
ORD_01058,PROD_082,2,76093,152186
ORD_01059,PROD_079,1,82738,82738
ORD_01059,PROD_043,1,146719,146719
ORD_01059,PROD_017,2,77086,154172
ORD_01060,PROD_007,1,307682,307682
ORD_01061,PROD_021,3,123690,371070
ORD_01062,PROD_068,1,133142,133142
ORD_01062,PROD_014,2,44731,89462
ORD_01063,PROD_016,2,943936,1887872
ORD_01064,PROD_093,2,141160,282320
ORD_01065,PROD_051,2,135903,271806
ORD_01065,PROD_025,2,383279,766558
ORD_01066,PROD_084,1,145494,145494
ORD_01067,PROD_065,1,84902,84902
ORD_01067,PROD_032,3,697202,2091606
ORD_01068,PROD_051,1,135903,135903
ORD_01068,PROD_099,1,834688,834688
ORD_01068,PROD_030,1,139469,139469
ORD_01069,PROD_076,1,91332,91332
ORD_01069,PROD_032,1,697202,697202
ORD_01069,PROD_011,1,99817,99817
ORD_01070,PROD_020,1,165275,165275
ORD_01070,PROD_005,1,256476,256476
ORD_01071,PROD_084,1,145494,145494
ORD_01072,PROD_090,1,84750,84750
ORD_01073,PROD_005,1,256476,256476
ORD_01073,PROD_055,2,159752,319504
ORD_01073,PROD_064,1,225330,225330
ORD_01074,PROD_087,1,142011,142011
ORD_01074,PROD_035,1,30771,30771
ORD_01075,PROD_048,1,107320,107320
ORD_01075,PROD_067,1,102979,102979
ORD_01075,PROD_078,3,121557,364671
ORD_01076,PROD_054,1,169817,169817
ORD_01077,PROD_008,1,177379,177379
ORD_01078,PROD_036,1,308886,308886
ORD_01078,PROD_037,1,121177,121177
ORD_01078,PROD_055,1,159752,159752
ORD_01079,PROD_028,1,353364,353364
ORD_01080,PROD_076,1,91332,91332
ORD_01081,PROD_028,3,353364,1060092
ORD_01081,PROD_012,1,990751,990751
ORD_01082,PROD_055,1,159752,159752
ORD_01082,PROD_086,1,120110,120110
ORD_01083,PROD_067,1,102979,102979
ORD_01084,PROD_056,1,123128,123128
ORD_01085,PROD_047,2,67955,135910
ORD_01086,PROD_049,3,216617,649851
ORD_01086,PROD_048,3,107320,321960
ORD_01086,PROD_023,1,943297,943297
ORD_01087,PROD_002,1,157542,157542
ORD_01088,PROD_008,3,177379,532137
ORD_01089,PROD_096,2,57359,114718
ORD_01090,PROD_023,1,943297,943297
ORD_01090,PROD_017,2,77086,154172
ORD_01091,PROD_025,2,383279,766558
ORD_01091,PROD_084,1,145494,145494
ORD_01091,PROD_079,1,82738,82738
ORD_01092,PROD_052,1,103472,103472
ORD_01092,PROD_054,1,169817,169817
ORD_01092,PROD_086,2,120110,240220
ORD_01093,PROD_053,1,152688,152688
ORD_01093,PROD_023,2,943297,1886594
ORD_01094,PROD_073,1,168941,168941
ORD_01094,PROD_060,3,432377,1297131
ORD_01095,PROD_028,1,353364,353364
ORD_01095,PROD_082,1,76093,76093
ORD_01096,PROD_095,1,63450,63450
ORD_01096,PROD_017,1,77086,77086
ORD_01097,PROD_023,1,943297,943297
ORD_01097,PROD_038,1,793575,793575
ORD_01098,PROD_022,3,75681,227043
ORD_01098,PROD_005,1,256476,256476
ORD_01099,PROD_027,1,89653,89653
ORD_01099,PROD_044,1,115106,115106
ORD_01100,PROD_015,1,116877,116877
ORD_01101,PROD_005,1,256476,256476
ORD_01102,PROD_013,3,229930,689790
ORD_01102,PROD_024,1,195658,195658
ORD_01103,PROD_094,1,101522,101522
ORD_01103,PROD_052,1,103472,103472
ORD_01104,PROD_098,1,62372,62372
ORD_01104,PROD_065,1,84902,84902
ORD_01105,PROD_090,1,84750,84750
ORD_01105,PROD_068,3,133142,399426
ORD_01106,PROD_045,1,274344,274344
ORD_01106,PROD_059,1,121981,121981
ORD_01107,PROD_012,2,990751,1981502
ORD_01108,PROD_088,1,225165,225165
ORD_01109,PROD_017,1,77086,77086
ORD_01110,PROD_069,1,515966,515966
ORD_01111,PROD_047,1,67955,67955
ORD_01112,PROD_006,1,148817,148817
ORD_01113,PROD_062,1,98806,98806
ORD_01113,PROD_005,3,256476,769428
ORD_01114,PROD_013,2,229930,459860
ORD_01114,PROD_084,2,145494,290988
ORD_01115,PROD_086,1,120110,120110
ORD_01115,PROD_052,1,103472,103472
ORD_01116,PROD_061,2,217261,434522
ORD_01117,PROD_087,1,142011,142011
ORD_01118,PROD_007,1,307682,307682
ORD_01119,PROD_087,1,142011,142011
ORD_01120,PROD_005,1,256476,256476
ORD_01121,PROD_019,1,187323,187323
ORD_01122,PROD_094,1,101522,101522
ORD_01122,PROD_068,1,133142,133142
ORD_01122,PROD_073,1,168941,168941
ORD_01123,PROD_096,1,57359,57359
ORD_01123,PROD_039,1,71764,71764
ORD_01123,PROD_055,2,159752,319504
ORD_01124,PROD_039,1,71764,71764
ORD_01125,PROD_056,2,123128,246256
ORD_01125,PROD_036,2,308886,617772
ORD_01126,PROD_027,1,89653,89653
ORD_01127,PROD_003,2,904709,1809418
ORD_01128,PROD_043,1,146719,146719
ORD_01128,PROD_070,3,186171,558513
ORD_01129,PROD_069,1,515966,515966
ORD_01130,PROD_045,1,274344,274344
ORD_01131,PROD_080,1,192494,192494
ORD_01132,PROD_031,1,83326,83326
ORD_01133,PROD_074,2,42144,84288
ORD_01133,PROD_038,2,793575,1587150
ORD_01133,PROD_023,3,943297,2829891
ORD_01134,PROD_047,1,67955,67955
ORD_01135,PROD_052,1,103472,103472
ORD_01136,PROD_043,2,146719,293438
ORD_01137,PROD_082,1,76093,76093
ORD_01138,PROD_079,1,82738,82738
ORD_01139,PROD_071,2,188892,377784
ORD_01139,PROD_066,2,160637,321274
ORD_01140,PROD_017,1,77086,77086
ORD_01141,PROD_023,3,943297,2829891
ORD_01142,PROD_093,3,141160,423480
ORD_01143,PROD_054,3,169817,509451
ORD_01144,PROD_093,1,141160,141160
ORD_01145,PROD_084,1,145494,145494
ORD_01146,PROD_022,1,75681,75681
ORD_01147,PROD_010,2,92560,185120
ORD_01147,PROD_059,1,121981,121981
ORD_01148,PROD_036,1,308886,308886
ORD_01149,PROD_040,1,72970,72970
ORD_01149,PROD_092,1,737234,737234
ORD_01150,PROD_050,1,106380,106380
ORD_01150,PROD_033,1,253503,253503
ORD_01151,PROD_067,1,102979,102979
ORD_01151,PROD_052,3,103472,310416
ORD_01152,PROD_063,1,247861,247861
ORD_01152,PROD_083,1,84477,84477
ORD_01153,PROD_078,2,121557,243114
ORD_01154,PROD_096,2,57359,114718
ORD_01155,PROD_043,1,146719,146719
ORD_01155,PROD_065,1,84902,84902
ORD_01156,PROD_032,1,697202,697202
ORD_01157,PROD_078,1,121557,121557
ORD_01158,PROD_008,1,177379,177379
ORD_01159,PROD_082,1,76093,76093
ORD_01160,PROD_073,1,168941,168941
ORD_01161,PROD_097,3,41536,124608
ORD_01161,PROD_059,1,121981,121981
ORD_01162,PROD_039,1,71764,71764
ORD_01162,PROD_034,1,68085,68085
ORD_01162,PROD_069,1,515966,515966
ORD_01163,PROD_066,1,160637,160637
ORD_01163,PROD_061,1,217261,217261
ORD_01164,PROD_025,1,383279,383279
ORD_01164,PROD_100,1,51259,51259
ORD_01165,PROD_074,1,42144,42144
ORD_01165,PROD_087,1,142011,142011
ORD_01166,PROD_061,1,217261,217261
ORD_01167,PROD_048,1,107320,107320
ORD_01167,PROD_019,2,187323,374646
ORD_01168,PROD_052,3,103472,310416
ORD_01168,PROD_008,1,177379,177379
ORD_01169,PROD_033,2,253503,507006
ORD_01169,PROD_038,1,793575,793575
ORD_01170,PROD_036,1,308886,308886
ORD_01171,PROD_091,1,143557,143557
ORD_01172,PROD_057,3,82539,247617
ORD_01173,PROD_020,1,165275,165275
ORD_01173,PROD_076,1,91332,91332
ORD_01174,PROD_089,1,149006,149006
ORD_01174,PROD_003,2,904709,1809418
ORD_01175,PROD_028,1,353364,353364
ORD_01176,PROD_003,1,904709,904709
ORD_01176,PROD_018,1,162230,162230
ORD_01177,PROD_073,1,168941,168941
ORD_01178,PROD_009,2,131175,262350
ORD_01179,PROD_074,1,42144,42144
ORD_01179,PROD_060,3,432377,1297131
ORD_01180,PROD_020,1,165275,165275
ORD_01180,PROD_084,1,145494,145494
ORD_01180,PROD_043,1,146719,146719
ORD_01181,PROD_050,1,106380,106380
ORD_01182,PROD_084,1,145494,145494
ORD_01183,PROD_040,1,72970,72970
ORD_01184,PROD_041,3,196385,589155
ORD_01185,PROD_046,1,71189,71189
ORD_01186,PROD_095,1,63450,63450
ORD_01186,PROD_027,1,89653,89653
ORD_01187,PROD_075,2,99079,198158
ORD_01188,PROD_025,1,383279,383279
ORD_01189,PROD_054,1,169817,169817
ORD_01190,PROD_030,1,139469,139469
ORD_01190,PROD_090,1,84750,84750
ORD_01191,PROD_032,1,697202,697202
ORD_01192,PROD_095,1,63450,63450
ORD_01192,PROD_085,1,191709,191709
ORD_01193,PROD_047,2,67955,135910
ORD_01193,PROD_015,1,116877,116877
ORD_01194,PROD_004,2,127866,255732
ORD_01195,PROD_021,1,123690,123690
ORD_01196,PROD_069,1,515966,515966
ORD_01197,PROD_085,1,191709,191709
ORD_01198,PROD_029,1,78292,78292
ORD_01199,PROD_014,1,44731,44731
ORD_01199,PROD_032,1,697202,697202
ORD_01200,PROD_035,1,30771,30771
ORD_01200,PROD_098,1,62372,62372
ORD_01200,PROD_017,1,77086,77086
ORD_01201,PROD_002,1,157542,157542
ORD_01201,PROD_019,2,187323,374646
ORD_01201,PROD_082,1,76093,76093
ORD_01202,PROD_052,1,103472,103472
ORD_01202,PROD_058,1,82717,82717
ORD_01202,PROD_028,1,353364,353364
ORD_01203,PROD_063,2,247861,495722
ORD_01204,PROD_083,1,84477,84477
ORD_01205,PROD_045,1,274344,274344
ORD_01206,PROD_066,2,160637,321274
ORD_01206,PROD_025,1,383279,383279
ORD_01206,PROD_019,1,187323,187323
ORD_01207,PROD_069,1,515966,515966
ORD_01208,PROD_029,2,78292,156584
ORD_01208,PROD_097,1,41536,41536
ORD_01209,PROD_054,1,169817,169817
ORD_01209,PROD_061,2,217261,434522
ORD_01209,PROD_060,1,432377,432377
ORD_01210,PROD_008,1,177379,177379
ORD_01210,PROD_097,1,41536,41536
ORD_01210,PROD_053,1,152688,152688
ORD_01211,PROD_025,1,383279,383279
ORD_01212,PROD_087,1,142011,142011
ORD_01212,PROD_020,1,165275,165275
ORD_01213,PROD_061,1,217261,217261
ORD_01213,PROD_030,1,139469,139469
ORD_01214,PROD_035,3,30771,92313
ORD_01215,PROD_063,1,247861,247861
ORD_01215,PROD_098,1,62372,62372
ORD_01216,PROD_090,1,84750,84750
ORD_01216,PROD_056,1,123128,123128
ORD_01217,PROD_086,2,120110,240220
ORD_01218,PROD_056,1,123128,123128
ORD_01219,PROD_086,1,120110,120110
ORD_01219,PROD_049,1,216617,216617
ORD_01220,PROD_091,3,143557,430671
ORD_01221,PROD_067,1,102979,102979
ORD_01222,PROD_004,1,127866,127866
ORD_01223,PROD_088,1,225165,225165
ORD_01224,PROD_099,1,834688,834688
ORD_01224,PROD_021,2,123690,247380
ORD_01225,PROD_012,1,990751,990751
ORD_01226,PROD_082,1,76093,76093
ORD_01226,PROD_052,1,103472,103472
ORD_01227,PROD_047,2,67955,135910
ORD_01228,PROD_038,1,793575,793575
ORD_01228,PROD_097,1,41536,41536
ORD_01229,PROD_034,1,68085,68085
ORD_01230,PROD_038,1,793575,793575
ORD_01230,PROD_079,1,82738,82738
ORD_01231,PROD_029,2,78292,156584
ORD_01232,PROD_003,2,904709,1809418
ORD_01233,PROD_075,1,99079,99079
ORD_01233,PROD_052,2,103472,206944
ORD_01234,PROD_047,3,67955,203865
ORD_01235,PROD_090,2,84750,169500
ORD_01235,PROD_032,1,697202,697202
ORD_01236,PROD_045,2,274344,548688
ORD_01237,PROD_057,1,82539,82539
ORD_01238,PROD_062,1,98806,98806
ORD_01238,PROD_091,1,143557,143557
ORD_01239,PROD_056,2,123128,246256
ORD_01240,PROD_073,2,168941,337882
ORD_01241,PROD_079,1,82738,82738
ORD_01242,PROD_025,1,383279,383279
ORD_01243,PROD_043,1,146719,146719
ORD_01243,PROD_012,1,990751,990751
ORD_01244,PROD_013,1,229930,229930
ORD_01245,PROD_083,1,84477,84477
ORD_01246,PROD_088,1,225165,225165
ORD_01247,PROD_048,2,107320,214640
ORD_01248,PROD_088,3,225165,675495
ORD_01249,PROD_057,1,82539,82539
ORD_01250,PROD_014,1,44731,44731
ORD_01250,PROD_045,1,274344,274344
ORD_01250,PROD_088,3,225165,675495
ORD_01251,PROD_050,2,106380,212760
ORD_01252,PROD_025,1,383279,383279
ORD_01252,PROD_052,1,103472,103472
ORD_01253,PROD_012,1,990751,990751
ORD_01253,PROD_085,3,191709,575127
ORD_01254,PROD_058,2,82717,165434
ORD_01255,PROD_072,1,255123,255123
ORD_01256,PROD_006,1,148817,148817
ORD_01257,PROD_004,1,127866,127866
ORD_01258,PROD_066,1,160637,160637
ORD_01259,PROD_029,2,78292,156584
ORD_01260,PROD_089,1,149006,149006
ORD_01261,PROD_048,1,107320,107320
ORD_01261,PROD_052,1,103472,103472
ORD_01262,PROD_027,2,89653,179306
ORD_01262,PROD_084,1,145494,145494
ORD_01263,PROD_033,1,253503,253503
ORD_01263,PROD_077,1,129178,129178
ORD_01264,PROD_063,1,247861,247861
ORD_01265,PROD_069,1,515966,515966
ORD_01266,PROD_072,1,255123,255123
ORD_01266,PROD_064,3,225330,675990
ORD_01266,PROD_026,1,145358,145358
ORD_01267,PROD_056,1,123128,123128
ORD_01268,PROD_099,1,834688,834688
ORD_01268,PROD_027,1,89653,89653
ORD_01268,PROD_093,3,141160,423480
ORD_01269,PROD_049,1,216617,216617
ORD_01270,PROD_057,1,82539,82539
ORD_01271,PROD_053,1,152688,152688
ORD_01271,PROD_067,1,102979,102979
ORD_01272,PROD_073,1,168941,168941
ORD_01273,PROD_084,2,145494,290988
ORD_01274,PROD_088,1,225165,225165
ORD_01274,PROD_063,1,247861,247861
ORD_01275,PROD_082,2,76093,152186
ORD_01276,PROD_006,1,148817,148817
ORD_01277,PROD_054,1,169817,169817
ORD_01277,PROD_059,3,121981,365943
ORD_01277,PROD_094,1,101522,101522
ORD_01278,PROD_025,3,383279,1149837
ORD_01279,PROD_040,1,72970,72970
ORD_01280,PROD_053,1,152688,152688
ORD_01280,PROD_007,1,307682,307682
ORD_01281,PROD_073,1,168941,168941
ORD_01282,PROD_020,1,165275,165275
ORD_01282,PROD_053,1,152688,152688
ORD_01283,PROD_005,1,256476,256476
ORD_01283,PROD_087,1,142011,142011
ORD_01284,PROD_028,2,353364,706728
ORD_01284,PROD_040,1,72970,72970
ORD_01285,PROD_072,1,255123,255123
ORD_01286,PROD_061,1,217261,217261
ORD_01287,PROD_018,1,162230,162230
ORD_01287,PROD_049,1,216617,216617
ORD_01288,PROD_003,3,904709,2714127
ORD_01289,PROD_080,1,192494,192494
ORD_01290,PROD_092,2,737234,1474468
ORD_01291,PROD_022,1,75681,75681
ORD_01292,PROD_007,2,307682,615364
ORD_01292,PROD_084,1,145494,145494
ORD_01292,PROD_031,3,83326,249978
ORD_01293,PROD_017,2,77086,154172
ORD_01294,PROD_005,1,256476,256476
ORD_01295,PROD_017,2,77086,154172
ORD_01295,PROD_045,1,274344,274344
ORD_01296,PROD_066,2,160637,321274
ORD_01296,PROD_015,2,116877,233754
ORD_01296,PROD_003,1,904709,904709
ORD_01297,PROD_093,1,141160,141160
ORD_01298,PROD_081,1,201542,201542
ORD_01298,PROD_043,1,146719,146719
ORD_01298,PROD_086,2,120110,240220
ORD_01299,PROD_030,1,139469,139469
ORD_01299,PROD_027,1,89653,89653
ORD_01300,PROD_037,2,121177,242354
ORD_01301,PROD_019,2,187323,374646
ORD_01302,PROD_030,1,139469,139469
ORD_01303,PROD_045,2,274344,548688
ORD_01304,PROD_064,1,225330,225330
ORD_01305,PROD_096,1,57359,57359
ORD_01306,PROD_034,2,68085,136170
ORD_01307,PROD_096,1,57359,57359
