order_id,customer_id,order_date,status,hour,day_of_week,month,product_id,quantity,price_x,total_price,customer_name,city,province,latitude,longitude,join_date,product_name,category,price_y
ORD_00951,CUST_0318,2023-08-25 13:04:00,Delivered,13,Friday,8,PROD_040,3,72970,218910,Customer_318,Jakarta,DKI Jakarta,-6.287365597732045,106.8350824733647,2023-06-30,Buku_Item_40,Buku,72970
ORD_00952,CUST_0053,2023-03-04 18:15:00,Delivered,18,Saturday,3,PROD_035,1,30771,30771,Customer_53,Medan,Sumatera Utara,3.676713294785219,98.62205844582978,2023-10-15,Makanan_Item_35,Makanan,30771
ORD_00953,CUST_0232,2023-06-04 21:05:00,Delivered,21,Sunday,6,PROD_051,1,135903,135903,Customer_232,Jakarta,DKI Jakarta,-6.159591024146915,106.86227375301944,2023-03-01,Buku_Item_51,Buku,135903
ORD_00954,CUST_0028,2023-07-12 07:41:00,Delivered,7,Wednesday,7,PROD_025,1,383279,383279,Customer_28,Malang,Jawa Timur,-7.947020004237783,112.71697484700462,2023-04-09,Olahraga_Item_25,Olahraga,383279
ORD_00954,CUST_0028,2023-07-12 07:41:00,Delivered,7,Wednesday,7,PROD_038,1,793575,793575,Customer_28,Malang,Jawa Timur,-7.947020004237783,112.71697484700462,2023-04-09,Elektronik_Item_38,Elektronik,793575
ORD_00954,CUST_0028,2023-07-12 07:41:00,Delivered,7,Wednesday,7,PROD_052,1,103472,103472,Customer_28,Malang,Jawa Timur,-7.947020004237783,112.71697484700462,2023-04-09,Mainan_Item_52,Mainan,103472
ORD_00955,CUST_0056,2023-10-21 10:07:00,Delivered,10,Saturday,10,PROD_005,1,256476,256476,Customer_56,Malang,Jawa Timur,-8.008649709417247,112.5648442574508,2023-07-24,Fashion_Item_5,Fashion,256476
ORD_00956,CUST_0035,2023-02-08 20:44:00,Delivered,20,Wednesday,2,PROD_013,1,229930,229930,Customer_35,Makassar,Sulawesi Selatan,-5.232789871264046,119.5300773873201,2023-07-01,Kecantikan_Item_13,Kecantikan,229930
ORD_00957,CUST_0355,2023-05-07 09:13:00,Delivered,9,Sunday,5,PROD_077,1,129178,129178,Customer_355,Malang,Jawa Timur,-8.015671869047248,112.66890054444478,2023-02-28,Kecantikan_Item_77,Kecantikan,129178
ORD_00958,CUST_0012,2023-08-23 17:47:00,Delivered,17,Wednesday,8,PROD_031,1,83326,83326,Customer_12,Denpasar,Bali,-8.712071070292957,115.18587236865874,2023-08-03,Fashion_Item_31,Fashion,83326
ORD_00958,CUST_0012,2023-08-23 17:47:00,Delivered,17,Wednesday,8,PROD_022,1,75681,75681,Customer_12,Denpasar,Bali,-8.712071070292957,115.18587236865874,2023-08-03,Mainan_Item_22,Mainan,75681
ORD_00958,CUST_0012,2023-08-23 17:47:00,Delivered,17,Wednesday,8,PROD_041,1,196385,196385,Customer_12,Denpasar,Bali,-8.712071070292957,115.18587236865874,2023-08-03,Fashion_Item_41,Fashion,196385
ORD_00959,CUST_0493,2023-01-16 13:01:00,Delivered,13,Monday,1,PROD_010,1,92560,92560,Customer_493,Palembang,Sumatera Selatan,-2.9304622487592797,104.77449826324124,2023-11-22,Buku_Item_10,Buku,92560
ORD_00960,CUST_0005,2023-09-16 16:31:00,Shipped,16,Saturday,9,PROD_006,2,148817,297634,Customer_5,Denpasar,Bali,-8.650276997651359,115.2542145155592,2023-02-14,Rumah Tangga_Item_6,Rumah Tangga,148817
ORD_00961,CUST_0149,2023-11-17 14:48:00,Delivered,14,Friday,11,PROD_039,2,71764,143528,Customer_149,Jakarta,DKI Jakarta,-6.154801289380278,106.78876420549938,2023-06-10,Kecantikan_Item_39,Kecantikan,71764
ORD_00962,CUST_0252,2023-10-18 10:31:00,Delivered,10,Wednesday,10,PROD_046,1,71189,71189,Customer_252,Palembang,Sumatera Selatan,-3.0141944767427344,104.8381590039414,2023-12-23,Makanan_Item_46,Makanan,71189
ORD_00963,CUST_0266,2023-11-28 20:53:00,Delivered,20,Tuesday,11,PROD_088,1,225165,225165,Customer_266,Medan,Sumatera Utara,3.657780201826016,98.77214353465725,2023-09-19,Otomotif_Item_88,Otomotif,225165
ORD_00964,CUST_0076,2023-12-28 09:09:00,Delivered,9,Thursday,12,PROD_074,2,42144,84288,Customer_76,Denpasar,Bali,-8.58884682280667,115.1605123781334,2023-02-24,Mainan_Item_74,Mainan,42144
ORD_00965,CUST_0185,2023-04-03 09:24:00,Delivered,9,Monday,4,PROD_081,2,201542,403084,Customer_185,Semarang,Jawa Tengah,-7.02744177304214,110.33347226017504,2023-03-01,Kecantikan_Item_81,Kecantikan,201542
ORD_00965,CUST_0185,2023-04-03 09:24:00,Delivered,9,Monday,4,PROD_087,1,142011,142011,Customer_185,Semarang,Jawa Tengah,-7.02744177304214,110.33347226017504,2023-03-01,Kesehatan_Item_87,Kesehatan,142011
ORD_00965,CUST_0185,2023-04-03 09:24:00,Delivered,9,Monday,4,PROD_070,3,186171,558513,Customer_185,Semarang,Jawa Tengah,-7.02744177304214,110.33347226017504,2023-03-01,Olahraga_Item_70,Olahraga,186171
ORD_00966,CUST_0136,2023-12-12 20:25:00,Delivered,20,Tuesday,12,PROD_036,1,308886,308886,Customer_136,Bandung,Jawa Barat,-6.855627768904298,107.68112267893584,2023-07-28,Olahraga_Item_36,Olahraga,308886
ORD_00966,CUST_0136,2023-12-12 20:25:00,Delivered,20,Tuesday,12,PROD_040,1,72970,72970,Customer_136,Bandung,Jawa Barat,-6.855627768904298,107.68112267893584,2023-07-28,Buku_Item_40,Buku,72970
ORD_00966,CUST_0136,2023-12-12 20:25:00,Delivered,20,Tuesday,12,PROD_025,1,383279,383279,Customer_136,Bandung,Jawa Barat,-6.855627768904298,107.68112267893584,2023-07-28,Olahraga_Item_25,Olahraga,383279
ORD_00967,CUST_0222,2023-11-19 22:50:00,Delivered,22,Sunday,11,PROD_002,1,157542,157542,Customer_222,Medan,Sumatera Utara,3.570054159151224,98.6463284294134,2023-04-13,Kecantikan_Item_2,Kecantikan,157542
ORD_00968,CUST_0239,2023-10-17 22:39:00,Delivered,22,Tuesday,10,PROD_063,1,247861,247861,Customer_239,Denpasar,Bali,-8.75574068705292,115.22337085688028,2023-03-01,Fashion_Item_63,Fashion,247861
ORD_00969,CUST_0008,2023-07-07 10:37:00,Delivered,10,Friday,7,PROD_001,1,58327,58327,Customer_8,Surabaya,Jawa Timur,-7.32113500655858,112.68878090197067,2023-04-22,Buku_Item_1,Buku,58327
ORD_00970,CUST_0001,2023-01-05 12:18:00,Delivered,12,Thursday,1,PROD_099,1,834688,834688,Customer_1,Surabaya,Jawa Timur,-7.282591976230528,112.842242861282,2023-01-13,Elektronik_Item_99,Elektronik,834688
ORD_00971,CUST_0366,2023-05-24 09:37:00,Shipped,9,Wednesday,5,PROD_005,1,256476,256476,Customer_366,Malang,Jawa Timur,-8.033746840413801,112.69551494404628,2023-01-22,Fashion_Item_5,Fashion,256476
ORD_00972,CUST_0416,2023-10-13 13:57:00,Delivered,13,Friday,10,PROD_039,1,71764,71764,Customer_416,Bandung,Jawa Barat,-6.972579035412004,107.60958790322654,2023-04-09,Kecantikan_Item_39,Kecantikan,71764
ORD_00973,CUST_0028,2023-10-11 19:08:00,Delivered,19,Wednesday,10,PROD_018,1,162230,162230,Customer_28,Malang,Jawa Timur,-7.947020004237783,112.71697484700462,2023-04-09,Kecantikan_Item_18,Kecantikan,162230
ORD_00974,CUST_0020,2023-02-19 21:29:00,Delivered,21,Sunday,2,PROD_056,1,123128,123128,Customer_20,Palembang,Sumatera Selatan,-2.9392533946975687,104.76343049874792,2023-02-19,Kecantikan_Item_56,Kecantikan,123128
ORD_00975,CUST_0356,2023-05-22 18:29:00,Delivered,18,Monday,5,PROD_053,1,152688,152688,Customer_356,Bandung,Jawa Barat,-6.865454428022063,107.63822774812157,2023-06-09,Mainan_Item_53,Mainan,152688
ORD_00976,CUST_0014,2023-12-14 07:08:00,Delivered,7,Thursday,12,PROD_032,1,697202,697202,Customer_14,Malang,Jawa Timur,-8.026665243568328,112.63544688768272,2023-05-23,Elektronik_Item_32,Elektronik,697202
ORD_00977,CUST_0318,2023-08-19 20:03:00,Delivered,20,Saturday,8,PROD_052,1,103472,103472,Customer_318,Jakarta,DKI Jakarta,-6.287365597732045,106.8350824733647,2023-06-30,Mainan_Item_52,Mainan,103472
ORD_00978,CUST_0391,2023-12-15 19:05:00,Delivered,19,Friday,12,PROD_084,1,145494,145494,Customer_391,Makassar,Sulawesi Selatan,-5.10891031110658,119.44124488866952,2023-05-13,Mainan_Item_84,Mainan,145494
ORD_00978,CUST_0391,2023-12-15 19:05:00,Delivered,19,Friday,12,PROD_014,1,44731,44731,Customer_391,Makassar,Sulawesi Selatan,-5.10891031110658,119.44124488866952,2023-05-13,Mainan_Item_14,Mainan,44731
ORD_00979,CUST_0031,2023-10-28 06:47:00,Delivered,6,Saturday,10,PROD_092,1,737234,737234,Customer_31,Surabaya,Jawa Timur,-7.279764542062104,112.70636980635476,2023-04-30,Elektronik_Item_92,Elektronik,737234
ORD_00980,CUST_0010,2023-08-16 08:57:00,Delivered,8,Wednesday,8,PROD_039,1,71764,71764,Customer_10,Malang,Jawa Timur,-7.980210996271577,112.5908458280396,2023-01-14,Kecantikan_Item_39,Kecantikan,71764
ORD_00980,CUST_0010,2023-08-16 08:57:00,Delivered,8,Wednesday,8,PROD_081,3,201542,604626,Customer_10,Malang,Jawa Timur,-7.980210996271577,112.5908458280396,2023-01-14,Kecantikan_Item_81,Kecantikan,201542
ORD_00981,CUST_0032,2023-09-07 08:00:00,Delivered,8,Thursday,9,PROD_067,1,102979,102979,Customer_32,Surabaya,Jawa Timur,-7.191752498169614,112.72345066533872,2023-07-14,Kecantikan_Item_67,Kecantikan,102979
ORD_00981,CUST_0032,2023-09-07 08:00:00,Delivered,8,Thursday,9,PROD_013,1,229930,229930,Customer_32,Surabaya,Jawa Timur,-7.191752498169614,112.72345066533872,2023-07-14,Kecantikan_Item_13,Kecantikan,229930
ORD_00982,CUST_0033,2023-07-02 21:19:00,Delivered,21,Sunday,7,PROD_031,2,83326,166652,Customer_33,Semarang,Jawa Tengah,-7.010413098062523,110.42813921663164,2023-08-21,Fashion_Item_31,Fashion,83326
ORD_00982,CUST_0033,2023-07-02 21:19:00,Delivered,21,Sunday,7,PROD_070,1,186171,186171,Customer_33,Semarang,Jawa Tengah,-7.010413098062523,110.42813921663164,2023-08-21,Olahraga_Item_70,Olahraga,186171
ORD_00982,CUST_0033,2023-07-02 21:19:00,Delivered,21,Sunday,7,PROD_034,2,68085,136170,Customer_33,Semarang,Jawa Tengah,-7.010413098062523,110.42813921663164,2023-08-21,Kesehatan_Item_34,Kesehatan,68085
ORD_00983,CUST_0222,2023-03-01 09:52:00,Delivered,9,Wednesday,3,PROD_066,2,160637,321274,Customer_222,Medan,Sumatera Utara,3.570054159151224,98.6463284294134,2023-04-13,Rumah Tangga_Item_66,Rumah Tangga,160637
ORD_00984,CUST_0244,2023-07-10 17:37:00,Delivered,17,Monday,7,PROD_051,1,135903,135903,Customer_244,Denpasar,Bali,-8.761410723931709,115.16879263791844,2023-10-03,Buku_Item_51,Buku,135903
ORD_00984,CUST_0244,2023-07-10 17:37:00,Delivered,17,Monday,7,PROD_050,1,106380,106380,Customer_244,Denpasar,Bali,-8.761410723931709,115.16879263791844,2023-10-03,Olahraga_Item_50,Olahraga,106380
ORD_00985,CUST_0218,2023-03-10 14:36:00,Delivered,14,Friday,3,PROD_005,1,256476,256476,Customer_218,Medan,Sumatera Utara,3.512021361223,98.71239382629184,2023-05-17,Fashion_Item_5,Fashion,256476
ORD_00986,CUST_0318,2023-07-12 22:29:00,Shipped,22,Wednesday,7,PROD_002,3,157542,472626,Customer_318,Jakarta,DKI Jakarta,-6.287365597732045,106.8350824733647,2023-06-30,Kecantikan_Item_2,Kecantikan,157542
ORD_00987,CUST_0439,2023-11-07 12:45:00,Delivered,12,Tuesday,11,PROD_023,1,943297,943297,Customer_439,Malang,Jawa Timur,-7.92340555423052,112.66438478838202,2023-11-19,Elektronik_Item_23,Elektronik,943297
ORD_00988,CUST_0369,2023-08-15 18:50:00,Delivered,18,Tuesday,8,PROD_085,3,191709,575127,Customer_369,Makassar,Sulawesi Selatan,-5.169210978515474,119.4960198878943,2023-02-05,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_00988,CUST_0369,2023-08-15 18:50:00,Delivered,18,Tuesday,8,PROD_039,1,71764,71764,Customer_369,Makassar,Sulawesi Selatan,-5.169210978515474,119.4960198878943,2023-02-05,Kecantikan_Item_39,Kecantikan,71764
ORD_00989,CUST_0248,2023-06-16 17:11:00,Delivered,17,Friday,6,PROD_100,1,51259,51259,Customer_248,Makassar,Sulawesi Selatan,-5.154960319012004,119.4033704456052,2023-12-06,Makanan_Item_100,Makanan,51259
ORD_00989,CUST_0248,2023-06-16 17:11:00,Delivered,17,Friday,6,PROD_085,1,191709,191709,Customer_248,Makassar,Sulawesi Selatan,-5.154960319012004,119.4033704456052,2023-12-06,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_00989,CUST_0248,2023-06-16 17:11:00,Delivered,17,Friday,6,PROD_068,1,133142,133142,Customer_248,Makassar,Sulawesi Selatan,-5.154960319012004,119.4033704456052,2023-12-06,Olahraga_Item_68,Olahraga,133142
ORD_00990,CUST_0300,2023-09-13 06:01:00,Shipped,6,Wednesday,9,PROD_013,1,229930,229930,Customer_300,Medan,Sumatera Utara,3.5336578037617343,98.5803737232533,2023-05-21,Kecantikan_Item_13,Kecantikan,229930
ORD_00991,CUST_0348,2023-07-25 10:49:00,Delivered,10,Tuesday,7,PROD_031,2,83326,166652,Customer_348,Jakarta,DKI Jakarta,-6.285832635052159,106.86772400848834,2023-11-15,Fashion_Item_31,Fashion,83326
ORD_00991,CUST_0348,2023-07-25 10:49:00,Delivered,10,Tuesday,7,PROD_014,1,44731,44731,Customer_348,Jakarta,DKI Jakarta,-6.285832635052159,106.86772400848834,2023-11-15,Mainan_Item_14,Mainan,44731
ORD_00992,CUST_0387,2023-12-03 06:16:00,Delivered,6,Sunday,12,PROD_010,2,92560,185120,Customer_387,Palembang,Sumatera Selatan,-3.050602267533604,104.75485745811208,2023-06-22,Buku_Item_10,Buku,92560
ORD_00992,CUST_0387,2023-12-03 06:16:00,Delivered,6,Sunday,12,PROD_057,1,82539,82539,Customer_387,Palembang,Sumatera Selatan,-3.050602267533604,104.75485745811208,2023-06-22,Makanan_Item_57,Makanan,82539
ORD_00993,CUST_0473,2023-03-04 18:24:00,Delivered,18,Saturday,3,PROD_072,1,255123,255123,Customer_473,Semarang,Jawa Tengah,-7.025315745647879,110.3217991657317,2023-11-01,Otomotif_Item_72,Otomotif,255123
ORD_00993,CUST_0473,2023-03-04 18:24:00,Delivered,18,Saturday,3,PROD_026,1,145358,145358,Customer_473,Semarang,Jawa Tengah,-7.025315745647879,110.3217991657317,2023-11-01,Kecantikan_Item_26,Kecantikan,145358
ORD_00994,CUST_0116,2023-04-06 13:33:00,Delivered,13,Thursday,4,PROD_075,1,99079,99079,Customer_116,Yogyakarta,DI Yogyakarta,-7.7366377392916705,110.37002741862104,2023-05-05,Makanan_Item_75,Makanan,99079
ORD_00995,CUST_0050,2023-04-26 08:00:00,Delivered,8,Wednesday,4,PROD_070,2,186171,372342,Customer_50,Yogyakarta,DI Yogyakarta,-7.890516174651181,110.29107828539868,2023-07-22,Olahraga_Item_70,Olahraga,186171
ORD_00996,CUST_0350,2023-10-24 17:31:00,Delivered,17,Tuesday,10,PROD_061,1,217261,217261,Customer_350,Bandung,Jawa Barat,-6.98662745694516,107.61532802037097,2023-08-31,Kecantikan_Item_61,Kecantikan,217261
ORD_00997,CUST_0461,2023-08-05 19:28:00,Delivered,19,Saturday,8,PROD_010,1,92560,92560,Customer_461,Semarang,Jawa Tengah,-6.892906404820417,110.4170862396499,2023-01-17,Buku_Item_10,Buku,92560
ORD_00998,CUST_0034,2023-05-04 14:03:00,Delivered,14,Thursday,5,PROD_029,2,78292,156584,Customer_34,Makassar,Sulawesi Selatan,-5.219515155005048,119.4931393961508,2023-03-25,Mainan_Item_29,Mainan,78292
ORD_00999,CUST_0017,2023-06-12 06:55:00,Delivered,6,Monday,6,PROD_069,1,515966,515966,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Elektronik_Item_69,Elektronik,515966
ORD_01000,CUST_0478,2023-09-10 12:03:00,Delivered,12,Sunday,9,PROD_075,3,99079,297237,Customer_478,Palembang,Sumatera Selatan,-2.992345895021585,104.75202770564992,2023-05-20,Makanan_Item_75,Makanan,99079
ORD_01000,CUST_0478,2023-09-10 12:03:00,Delivered,12,Sunday,9,PROD_061,3,217261,651783,Customer_478,Palembang,Sumatera Selatan,-2.992345895021585,104.75202770564992,2023-05-20,Kecantikan_Item_61,Kecantikan,217261
ORD_01001,CUST_0017,2023-05-09 09:56:00,Delivered,9,Tuesday,5,PROD_071,2,188892,377784,Customer_17,Semarang,Jawa Tengah,-7.053589681402944,110.50937710745067,2023-03-21,Olahraga_Item_71,Olahraga,188892
ORD_01002,CUST_0388,2023-09-02 10:04:00,Delivered,10,Saturday,9,PROD_079,2,82738,165476,Customer_388,Jakarta,DKI Jakarta,-6.149340926844089,106.77558348546977,2023-09-11,Rumah Tangga_Item_79,Rumah Tangga,82738
ORD_01003,CUST_0019,2023-05-03 21:38:00,Delivered,21,Wednesday,5,PROD_071,1,188892,188892,Customer_19,Surabaya,Jawa Timur,-7.296577246165326,112.67163442280128,2023-02-17,Olahraga_Item_71,Olahraga,188892
ORD_01003,CUST_0019,2023-05-03 21:38:00,Delivered,21,Wednesday,5,PROD_062,1,98806,98806,Customer_19,Surabaya,Jawa Timur,-7.296577246165326,112.67163442280128,2023-02-17,Makanan_Item_62,Makanan,98806
ORD_01003,CUST_0019,2023-05-03 21:38:00,Delivered,21,Wednesday,5,PROD_017,1,77086,77086,Customer_19,Surabaya,Jawa Timur,-7.296577246165326,112.67163442280128,2023-02-17,Kesehatan_Item_17,Kesehatan,77086
ORD_01004,CUST_0333,2023-05-16 11:54:00,Shipped,11,Tuesday,5,PROD_008,1,177379,177379,Customer_333,Palembang,Sumatera Selatan,-3.0557435054759194,104.70597182783688,2023-03-11,Rumah Tangga_Item_8,Rumah Tangga,177379
ORD_01005,CUST_0101,2023-08-28 12:43:00,Delivered,12,Monday,8,PROD_007,1,307682,307682,Customer_101,Surabaya,Jawa Timur,-7.229093670769143,112.668927992999,2023-05-07,Olahraga_Item_7,Olahraga,307682
ORD_01006,CUST_0065,2023-06-14 15:07:00,Delivered,15,Wednesday,6,PROD_048,1,107320,107320,Customer_65,Palembang,Sumatera Selatan,-3.074709573893762,104.77754946051552,2023-11-02,Olahraga_Item_48,Olahraga,107320
ORD_01006,CUST_0065,2023-06-14 15:07:00,Delivered,15,Wednesday,6,PROD_046,1,71189,71189,Customer_65,Palembang,Sumatera Selatan,-3.074709573893762,104.77754946051552,2023-11-02,Makanan_Item_46,Makanan,71189
ORD_01007,CUST_0015,2023-02-01 09:47:00,Delivered,9,Wednesday,2,PROD_069,1,515966,515966,Customer_15,Jakarta,DKI Jakarta,-6.190317086227592,106.754890082544,2023-03-23,Elektronik_Item_69,Elektronik,515966
ORD_01007,CUST_0015,2023-02-01 09:47:00,Delivered,9,Wednesday,2,PROD_073,2,168941,337882,Customer_15,Jakarta,DKI Jakarta,-6.190317086227592,106.754890082544,2023-03-23,Otomotif_Item_73,Otomotif,168941
ORD_01008,CUST_0128,2023-11-03 06:28:00,Delivered,6,Friday,11,PROD_045,1,274344,274344,Customer_128,Bandung,Jawa Barat,-6.983601450662782,107.63046025249167,2023-08-05,Fashion_Item_45,Fashion,274344
ORD_01009,CUST_0150,2023-03-13 14:07:00,Delivered,14,Monday,3,PROD_070,1,186171,186171,Customer_150,Jakarta,DKI Jakarta,-6.1842219048362,106.76266949299875,2023-01-26,Olahraga_Item_70,Olahraga,186171
ORD_01010,CUST_0417,2023-06-28 09:45:00,Delivered,9,Wednesday,6,PROD_071,1,188892,188892,Customer_417,Medan,Sumatera Utara,3.5233714040759603,98.60747739730124,2023-09-05,Olahraga_Item_71,Olahraga,188892
ORD_01011,CUST_0270,2023-12-11 18:32:00,Delivered,18,Monday,12,PROD_053,2,152688,305376,Customer_270,Malang,Jawa Timur,-7.976491172937981,112.5584318830303,2023-06-21,Mainan_Item_53,Mainan,152688
ORD_01012,CUST_0144,2023-02-05 19:33:00,Delivered,19,Sunday,2,PROD_027,1,89653,89653,Customer_144,Denpasar,Bali,-8.677380396373508,115.2211289269415,2023-12-05,Makanan_Item_27,Makanan,89653
ORD_01012,CUST_0144,2023-02-05 19:33:00,Delivered,19,Sunday,2,PROD_016,2,943936,1887872,Customer_144,Denpasar,Bali,-8.677380396373508,115.2211289269415,2023-12-05,Elektronik_Item_16,Elektronik,943936
ORD_01013,CUST_0016,2023-10-21 19:07:00,Delivered,19,Saturday,10,PROD_035,1,30771,30771,Customer_16,Palembang,Sumatera Selatan,-2.9545910296197126,104.70950482473746,2023-06-24,Makanan_Item_35,Makanan,30771
ORD_01013,CUST_0016,2023-10-21 19:07:00,Delivered,19,Saturday,10,PROD_036,1,308886,308886,Customer_16,Palembang,Sumatera Selatan,-2.9545910296197126,104.70950482473746,2023-06-24,Olahraga_Item_36,Olahraga,308886
ORD_01014,CUST_0031,2023-05-20 12:01:00,Shipped,12,Saturday,5,PROD_006,1,148817,148817,Customer_31,Surabaya,Jawa Timur,-7.279764542062104,112.70636980635476,2023-04-30,Rumah Tangga_Item_6,Rumah Tangga,148817
ORD_01015,CUST_0338,2023-07-02 17:02:00,Delivered,17,Sunday,7,PROD_004,3,127866,383598,Customer_338,Makassar,Sulawesi Selatan,-5.165620634602068,119.52917572338173,2023-06-22,Mainan_Item_4,Mainan,127866
ORD_01016,CUST_0173,2023-12-09 19:37:00,Delivered,19,Saturday,12,PROD_093,2,141160,282320,Customer_173,Surabaya,Jawa Timur,-7.277799053120526,112.77527001961045,2023-02-07,Rumah Tangga_Item_93,Rumah Tangga,141160
ORD_01017,CUST_0219,2023-11-24 18:51:00,Delivered,18,Friday,11,PROD_093,3,141160,423480,Customer_219,Bandung,Jawa Barat,-7.002947398727161,107.68347201185809,2023-12-26,Rumah Tangga_Item_93,Rumah Tangga,141160
ORD_01018,CUST_0035,2023-07-19 18:49:00,Delivered,18,Wednesday,7,PROD_049,1,216617,216617,Customer_35,Makassar,Sulawesi Selatan,-5.232789871264046,119.5300773873201,2023-07-01,Kecantikan_Item_49,Kecantikan,216617
ORD_01019,CUST_0122,2023-03-01 10:43:00,Processing,10,Wednesday,3,PROD_032,2,697202,1394404,Customer_122,Yogyakarta,DI Yogyakarta,-7.712627121955911,110.34353174005108,2023-01-28,Elektronik_Item_32,Elektronik,697202
ORD_01020,CUST_0037,2023-06-20 10:17:00,Delivered,10,Tuesday,6,PROD_099,1,834688,834688,Customer_37,Semarang,Jawa Tengah,-7.065495576575279,110.48269228569096,2023-12-26,Elektronik_Item_99,Elektronik,834688
ORD_01020,CUST_0037,2023-06-20 10:17:00,Delivered,10,Tuesday,6,PROD_078,1,121557,121557,Customer_37,Semarang,Jawa Tengah,-7.065495576575279,110.48269228569096,2023-12-26,Mainan_Item_78,Mainan,121557
ORD_01021,CUST_0429,2023-05-06 13:01:00,Delivered,13,Saturday,5,PROD_046,1,71189,71189,Customer_429,Bandung,Jawa Barat,-7.010190066430382,107.613513389022,2023-11-23,Makanan_Item_46,Makanan,71189
ORD_01022,CUST_0112,2023-06-19 21:17:00,Shipped,21,Monday,6,PROD_009,1,131175,131175,Customer_112,Semarang,Jawa Tengah,-7.0478650464343815,110.39314316061188,2023-12-09,Fashion_Item_9,Fashion,131175
ORD_01023,CUST_0018,2023-04-16 08:40:00,Delivered,8,Sunday,4,PROD_084,1,145494,145494,Customer_18,Medan,Sumatera Utara,3.688326406614912,98.73387946962328,2023-06-22,Mainan_Item_84,Mainan,145494
ORD_01023,CUST_0018,2023-04-16 08:40:00,Delivered,8,Sunday,4,PROD_007,1,307682,307682,Customer_18,Medan,Sumatera Utara,3.688326406614912,98.73387946962328,2023-06-22,Olahraga_Item_7,Olahraga,307682
ORD_01024,CUST_0033,2023-11-19 11:35:00,Delivered,11,Sunday,11,PROD_092,3,737234,2211702,Customer_33,Semarang,Jawa Tengah,-7.010413098062523,110.42813921663164,2023-08-21,Elektronik_Item_92,Elektronik,737234
ORD_01025,CUST_0009,2023-10-28 20:34:00,Delivered,20,Saturday,10,PROD_045,1,274344,274344,Customer_9,Medan,Sumatera Utara,3.556048448591908,98.67715128632643,2023-09-16,Fashion_Item_45,Fashion,274344
ORD_01025,CUST_0009,2023-10-28 20:34:00,Delivered,20,Saturday,10,PROD_014,1,44731,44731,Customer_9,Medan,Sumatera Utara,3.556048448591908,98.67715128632643,2023-09-16,Mainan_Item_14,Mainan,44731
ORD_01026,CUST_0122,2023-04-19 12:52:00,Delivered,12,Wednesday,4,PROD_055,2,159752,319504,Customer_122,Yogyakarta,DI Yogyakarta,-7.712627121955911,110.34353174005108,2023-01-28,Mainan_Item_55,Mainan,159752
ORD_01027,CUST_0021,2023-09-12 11:26:00,Shipped,11,Tuesday,9,PROD_038,1,793575,793575,Customer_21,Makassar,Sulawesi Selatan,-5.223292353031044,119.43173538202224,2023-06-26,Elektronik_Item_38,Elektronik,793575
ORD_01028,CUST_0003,2023-05-05 20:01:00,Delivered,20,Friday,5,PROD_041,1,196385,196385,Customer_3,Medan,Sumatera Utara,3.5264037280884875,98.60339890406723,2023-03-13,Fashion_Item_41,Fashion,196385
ORD_01029,CUST_0261,2023-11-23 12:13:00,Delivered,12,Thursday,11,PROD_085,2,191709,383418,Customer_261,Semarang,Jawa Tengah,-6.947773856929572,110.3957781713262,2023-04-18,Rumah Tangga_Item_85,Rumah Tangga,191709
ORD_01030,CUST_0333,2023-02-03 21:14:00,Delivered,21,Friday,2,PROD_081,1,201542,201542,Customer_333,Palembang,Sumatera Selatan,-3.0557435054759194,104.70597182783688,2023-03-11,Kecantikan_Item_81,Kecantikan,201542
ORD_01030,CUST_0333,2023-02-03 21:14:00,Delivered,21,Friday,2,PROD_071,2,188892,377784,Customer_333,Palembang,Sumatera Selatan,-3.0557435054759194,104.70597182783688,2023-03-11,Olahraga_Item_71,Olahraga,188892
ORD_01030,CUST_0333,2023-02-03 21:14:00,Delivered,21,Friday,2,PROD_094,2,101522,203044,Customer_333,Palembang,Sumatera Selatan,-3.0557435054759194,104.70597182783688,2023-03-11,Mainan_Item_94,Mainan,101522
ORD_01031,CUST_0027,2023-09-22 15:28:00,Delivered,15,Friday,9,PROD_074,1,42144,42144,Customer_27,Malang,Jawa Timur,-7.878700211687162,112.71156547008552,2023-07-05,Mainan_Item_74,Mainan,42144
ORD_01032,CUST_0016,2023-11-12 10:20:00,Delivered,10,Sunday,11,PROD_031,1,83326,83326,Customer_16,Palembang,Sumatera Selatan,-2.9545910296197126,104.70950482473746,2023-06-24,Fashion_Item_31,Fashion,83326
ORD_01033,CUST_0210,2023-06-12 16:04:00,Shipped,16,Monday,6,PROD_078,1,121557,121557,Customer_210,Medan,Sumatera Utara,3.629703691215408,98.72267490588754,2023-12-08,Mainan_Item_78,Mainan,121557
ORD_01033,CUST_0210,2023-06-12 16:04:00,Shipped,16,Monday,6,PROD_030,1,139469,139469,Customer_210,Medan,Sumatera Utara,3.629703691215408,98.72267490588754,2023-12-08,Mainan_Item_30,Mainan,139469
ORD_01034,CUST_0424,2023-12-18 10:58:00,Delivered,10,Monday,12,PROD_018,1,162230,162230,Customer_424,Jakarta,DKI Jakarta,-6.291730066384272,106.9449748503692,2023-12-29,Kecantikan_Item_18,Kecantikan,162230
